David Bowie: The Last Five Years	2017	1.0	7	0.0	0.0	0.666666666667	1.5	0	0.388888888889	[('25-09-2016', 0), ('02-10-2016', 0), ('09-10-2016', 0), ('16-10-2016', 0), ('23-10-2016', 0), ('30-10-2016', 2), ('06-11-2016', 1), ('13-11-2016', 1), ('20-11-2016', 0), ('27-11-2016', 0), ('04-12-2016', 1), ('11-12-2016', 2)]
The Intervention	2016	8.0	26	51.0	41.3333333333	38.3333333333	41.5	42	-0.0587517010178	[('15-05-2016', 51), ('22-05-2016', 50), ('29-05-2016', 43), ('05-06-2016', 39), ('12-06-2016', 42), ('19-06-2016', 38), ('26-06-2016', 36), ('03-07-2016', 40), ('10-07-2016', 39), ('17-07-2016', 43), ('24-07-2016', 40), ('31-07-2016', 43)]
Dulha Mil Gaya	2016	7.0	23	31.0	30.0	35.0	36.5	34	0.0572356630824	[('10-04-2016', 31), ('17-04-2016', 45), ('24-04-2016', 32), ('01-05-2016', 30), ('08-05-2016', 28), ('15-05-2016', 40), ('22-05-2016', 34), ('29-05-2016', 36), ('05-06-2016', 35), ('12-06-2016', 35), ('19-06-2016', 34), ('26-06-2016', 39)]
Love	2015	10.0	30	82.0	80.6666666667	78.6666666667	77.0	79	-0.0204915183462	[('19-07-2015', 82), ('26-07-2015', 80), ('02-08-2015', 82), ('09-08-2015', 80), ('16-08-2015', 80), ('23-08-2015', 78), ('30-08-2015', 78), ('06-09-2015', 79), ('13-09-2015', 79), ('20-09-2015', 79), ('27-09-2015', 77), ('04-10-2015', 77)]
iBoy	2017	1.0	27	0.0	0.0	0.0	0.5	0	0.166666666667	[('16-10-2016', 0), ('23-10-2016', 0), ('30-10-2016', 0), ('06-11-2016', 0), ('13-11-2016', 0), ('20-11-2016', 0), ('27-11-2016', 0), ('04-12-2016', 0), ('11-12-2016', 0), ('18-12-2016', 0), ('25-12-2016', 0), ('01-01-2017', 1)]
Me	2016	8.0	17	83.0	88.3333333333	92.6666666667	92.5	89	0.0367400555827	[('08-05-2016', 83), ('15-05-2016', 83), ('22-05-2016', 85), ('29-05-2016', 89), ('05-06-2016', 91), ('12-06-2016', 90), ('19-06-2016', 91), ('26-06-2016', 91), ('03-07-2016', 96), ('10-07-2016', 90), ('17-07-2016', 92), ('24-07-2016', 93)]
Proof	20042005	1.0	5	89.0	87.6666666667	87.0	87.5	88	-0.00555059787516	[('25-09-2016', 89), ('02-10-2016', 92), ('09-10-2016', 88), ('16-10-2016', 89), ('23-10-2016', 86), ('30-10-2016', 86), ('06-11-2016', 86), ('13-11-2016', 91), ('20-11-2016', 84), ('27-11-2016', 90), ('04-12-2016', 87), ('11-12-2016', 88)]
Na Boca da Noite	2016	10.0	15	23.0	44.6666666667	42.6666666667	30.0	35	0.189635273821	[('03-07-2016', 23), ('10-07-2016', 25), ('17-07-2016', 67), ('24-07-2016', 32), ('31-07-2016', 35), ('07-08-2016', 16), ('14-08-2016', 29), ('21-08-2016', 41), ('28-08-2016', 58), ('04-09-2016', 40), ('11-09-2016', 15), ('18-09-2016', 45)]
#7DaysLater	2013	10.0	22	0.0	0.0	0.0	0.0	0	0.0	[('14-07-2013', 0), ('21-07-2013', 0), ('28-07-2013', 0), ('04-08-2013', 0), ('11-08-2013', 0), ('18-08-2013', 0), ('25-08-2013', 0), ('01-09-2013', 0), ('08-09-2013', 0), ('15-09-2013', 0), ('22-09-2013', 0), ('29-09-2013', 0)]
#7DaysLater	2013	10.0	22	0.0	0.0	0.0	0.0	0	0.0	[('14-07-2013', 0), ('21-07-2013', 0), ('28-07-2013', 0), ('04-08-2013', 0), ('11-08-2013', 0), ('18-08-2013', 0), ('25-08-2013', 0), ('01-09-2013', 0), ('08-09-2013', 0), ('15-09-2013', 0), ('22-09-2013', 0), ('29-09-2013', 0)]
